;COUNTRY;SORT_ART_NR;ART_NAME;URL;Supplier;Suppl. Product code;EAN;COMPETITOR;SKU_ID;SORT_EAN_NR;ART_NAME;PACKAGE_PRICE;UNIT_PRICE;PROMO_PRICE;QTY_FACTOR_PACKAGE_PRICE;URL;MATCH_TYPE_FLAG;QLTY_FACTOR_PACKAGE_PRICE;MATCH_SOURCE;MATCH_OWNER;CRAWLING_TIMESTAMP;COMMENTS
62;CZ;509396;ŽárovkaHAL.ECO;;EMOS spol. s r.o.;1528112800;8595025371522;;;;;;;;;;;;;;;
63;CZ;509399;ŽárovkaHAL.ECO;;EMOS spol. s r.o.;1528104200;8595025373601;;;;;;;;;;;;;;;
64;CZ;509400;ŽárovkaHAL.ECO;;EMOS spol. s r.o.;1528102800;8595025373571;;;;;;;;;;;;;;;
65;CZ;509401;ŽárovkaHAL.ECO;;EMOS spol. s r.o.;1528081800;8595025371409;;;;;;;;;;;;;;;
66;CZ;509403;ŽárovkaHAL.ECO;;EMOS spol. s r.o.;1528077000;8595025371379;;;;;;;;;;;;;;;
67;CZ;509404;ŽárovkaHAL.ECO;;EMOS spol. s r.o.;1528052800;8595025371287;;;;;;;;;;;;;;;
68;CZ;509405;ŽárovkaHAL.ECO;;EMOS spol. s r.o.;1528051050;8595025386878;;;;;;;;;;;;;;;
69;CZ;509406;ŽárovkaHAL.ECO;;EMOS spol. s r.o.;1528021800;8595025371102;;;;;;;;;;;;;;;
70;CZ;509407;ŽárovkaHAL.ECO;;EMOS spol. s r.o.;1528024200;8595025371164;;;;;;;;;;;;;;;
71;CZ;509408;ŽárovkaHAL.ECO;;EMOS spol. s r.o.;1527000800;8595025370891;;;;;;;;;;;;;;;
72;CZ;509427;LED FLMCANDLE 4W;;EMOS spol. s r.o.;1525281200;8592920006269;;;;;;;;;;;;;;;
73;CZ;544282;LED žárovka;;EMOS spol. s r.o.;1525732200;8592920056110;;;;;;;;;;;;;;;
